"Saison";"Sptag";"Heim";"Auswaerts";"ToreH";"ToreA";"TorminH";"TorminA";"GelbH";"GelbRotH";"RotH";"MinH";"GelbA";"GelbRotA";"RotA";"MinA"
1996;33;"freiburg";"leverkusen";2;1;"32/40";"76";2;0;0;"";0;0;0;""
1996;33;"hamburg";"vfbstuttgart";3;0;"7/48/73";"";4;0;0;"";2;0;0;""
1996;33;"klautern";"rostock";2;0;"8/18";"";2;0;0;"";0;0;0;""
1996;33;"karlsruhe";"stpauli";2;2;"50/68";"12/78";3;0;0;"";3;0;0;""
1996;33;"fckoeln";"bremen";1;2;"30";"65/76";2;0;0;"";2;0;0;""
1996;33;"1860muenchen";"dortmund";2;2;"68/81";"38/65";2;0;0;"";3;0;0;""
1996;33;"schalke";"bmuenchen";2;1;"36/90";"45";1;0;0;"";1;0;0;""
1996;33;"uerdingen";"mgladbach";0;2;"";"5/34";1;0;0;"";2;0;0;""
1996;34;"bremen";"schalke";1;2;"37";"82/85";3;0;0;"";0;0;0;""
1996;34;"dortmund";"freiburg";3;2;"55/79/85";"84/87";3;0;0;"";1;0;0;""
1996;34;"frankfurt";"hamburg";1;4;"66";"8/77/78/87";1;0;1;"75";3;0;0;""
1996;34;"leverkusen";"klautern";1;1;"82";"58";4;0;0;"";3;0;0;""
1996;34;"mgladbach";"1860muenchen";0;2;"";"81/90";1;0;0;"";3;0;0;""
1996;34;"bmuenchen";"duesseldorf";2;2;"72/83";"6/25";3;0;0;"";1;0;1;"56"
1996;34;"rostock";"fckoeln";0;1;"";"73";2;0;0;"";3;0;0;""
1996;34;"stpauli";"uerdingen";0;2;"";"25/44";0;0;0;"";0;0;0;""
1996;34;"vfbstuttgart";"karlsruhe";3;1;"12/41/71";"26";3;0;0;"";3;1;1;"29/48"
1997;1;"mgladbach";"bielefeld";0;0;"";"";2;0;0;"";2;0;0;""
1997;1;"stpauli";"bmuenchen";1;2;"19";"35/37";0;0;0;"";2;0;0;""
1997;1;"bochum";"duisburg";1;0;"31";"";4;1;0;"69";4;0;0;""
1997;1;"freiburg";"bremen";3;2;"24/45/86";"64/76";3;1;0;"89";4;1;0;"78"
1997;1;"leverkusen";"dortmund";4;2;"6/7/58/81";"34/39";0;0;0;"";1;0;0;""
1997;1;"1860muenchen";"hamburg";2;1;"70/76";"85";0;0;0;"";3;0;0;""
1997;1;"rostock";"karlsruhe";2;2;"63/75";"17/81";1;0;0;"";4;0;0;""
1997;1;"vfbstuttgart";"schalke";4;0;"27/33/48/74";"";0;0;0;"";1;0;0;""
1997;1;"duesseldorf";"fckoeln";0;3;"";"36/52/70";2;0;0;"";1;0;0;""
1997;2;"bielefeld";"stpauli";1;2;"86";"45/56";2;0;0;"";4;0;0;""
1997;2;"bremen";"rostock";1;1;"70";"40";1;0;0;"";4;1;0;"84"
1997;2;"hamburg";"freiburg";5;1;"5/13/28/34/80";"56";0;0;0;"";4;0;0;""
1997;2;"schalke";"mgladbach";0;0;"";"";2;0;0;"";1;0;0;""
1997;2;"dortmund";"duesseldorf";4;0;"35/41/70/87";"";1;0;0;"";2;0;0;""
1997;2;"duisburg";"leverkusen";1;3;"55";"66/71/82";0;0;0;"";5;0;0;""
1997;2;"bmuenchen";"bochum";1;1;"53";"73";1;0;0;"";1;0;0;""
1997;2;"fckoeln";"1860muenchen";1;0;"5";"";5;0;0;"";1;0;0;""
1997;2;"karlsruhe";"vfbstuttgart";0;2;"";"11/86";4;0;1;"78";2;0;0;""
1997;3;"rostock";"hamburg";0;1;"";"65";1;0;0;"";2;0;0;""
1997;3;"stpauli";"schalke";4;4;"15/54/64/67";"11/34/38/61";2;0;0;"";3;0;0;""
1997;3;"bochum";"bielefeld";1;1;"65";"58";4;0;0;"";2;1;0;"89"
1997;3;"freiburg";"fckoeln";1;3;"52";"10/86/90";3;0;0;"";1;0;0;""
1997;3;"leverkusen";"duesseldorf";0;1;"";"47";2;0;0;"";3;0;0;""
1997;3;"mgladbach";"karlsruhe";1;3;"22";"33/45/90";1;0;0;"";3;0;0;""
1997;3;"1860muenchen";"dortmund";1;3;"38";"59/73/90";4;0;0;"";2;0;0;""
1997;3;"vfbstuttgart";"bremen";2;1;"50/61";"69";3;0;0;"";2;0;0;""
1997;3;"duisburg";"bmuenchen";0;4;"";"16/24/60/90";1;0;0;"";2;0;0;""
1997;4;"bremen";"mgladbach";1;0;"31";"";2;0;0;"";2;0;2;"49/81"
1997;4;"dortmund";"freiburg";3;1;"10/31/77";"51";2;0;0;"";2;0;0;""
1997;4;"hamburg";"vfbstuttgart";0;4;"";"29/47/60/85";1;0;0;"";3;0;0;""
1997;4;"schalke";"bochum";1;1;"2";"86";1;0;0;"";3;0;0;""
1997;4;"duesseldorf";"1860muenchen";0;0;"";"";3;0;0;"";2;0;0;""
1997;4;"karlsruhe";"stpauli";4;0;"18/56/59/64";"";2;0;0;"";3;0;1;"25"
1997;4;"fckoeln";"rostock";0;2;"";"5/59";4;0;0;"";1;0;0;""
1997;4;"bmuenchen";"leverkusen";4;2;"26/37/45/49";"25/53";3;0;0;"";0;0;0;""
1997;4;"bielefeld";"duisburg";1;1;"56";"65";0;0;0;"";3;0;0;""
1997;5;"freiburg";"duesseldorf";1;2;"32";"42/53";1;0;0;"";3;0;0;""
1997;5;"mgladbach";"hamburg";3;0;"20/24/34";"";1;0;0;"";1;1;0;"72"
1997;5;"bochum";"karlsruhe";3;1;"32/72/82";"70";4;0;0;"";3;0;0;""
1997;5;"duisburg";"schalke";0;1;"";"45";0;0;0;"";2;0;0;""
1997;5;"leverkusen";"1860muenchen";3;0;"2/19/90";"";1;0;0;"";3;0;0;""
1997;5;"bmuenchen";"bielefeld";1;0;"59";"";1;0;0;"";1;0;0;""
1997;5;"rostock";"dortmund";0;1;"";"90";3;0;0;"";4;0;0;""
1997;5;"stpauli";"bremen";0;3;"";"26/42/50";1;0;0;"";4;0;0;""
1997;5;"vfbstuttgart";"fckoeln";4;0;"49/52/72/78";"";1;0;0;"";2;0;0;""
1997;6;"bremen";"bochum";5;1;"17/32/38/56/67";"85";1;0;0;"";2;0;0;""
1997;6;"duesseldorf";"rostock";0;2;"";"12/57";1;0;0;"";0;0;0;""
1997;6;"bielefeld";"leverkusen";0;1;"";"45";3;0;0;"";2;1;0;"52"
1997;6;"dortmund";"vfbstuttgart";1;1;"66";"32";2;0;0;"";4;1;0;"55"
1997;6;"karlsruhe";"duisburg";1;0;"45";"";2;0;1;"36";1;0;0;""
1997;6;"fckoeln";"mgladbach";4;0;"30/43/61/87";"";2;0;0;"";2;0;0;""
1997;6;"1860muenchen";"freiburg";4;0;"57/73/76/80";"";1;0;0;"";4;0;0;""
1997;6;"schalke";"bmuenchen";1;1;"36";"71";1;0;0;"";1;0;0;""
1997;6;"hamburg";"stpauli";3;0;"45/47/90";"";5;1;1;"4/60";5;0;0;""
1997;7;"duisburg";"bremen";3;2;"9/69/77";"50/88";3;0;0;"";3;0;0;""
1997;7;"rostock";"1860muenchen";2;4;"19/24";"36/45/54/90";2;0;0;"";5;0;0;""
1997;7;"bielefeld";"schalke";0;1;"";"16";2;0;0;"";1;0;0;""
1997;7;"bochum";"hamburg";3;1;"17/67/90";"75";2;0;0;"";2;0;0;""
1997;7;"mgladbach";"dortmund";5;1;"14/23/33/50/63";"42";1;0;0;"";0;0;0;""
1997;7;"bmuenchen";"karlsruhe";1;0;"19";"";2;0;0;"";2;0;0;""
1997;7;"stpauli";"fckoeln";0;0;"";"";2;0;0;"";4;0;0;""
1997;7;"vfbstuttgart";"duesseldorf";0;2;"";"83/87";2;1;0;"49";3;0;1;"28"
1997;7;"leverkusen";"freiburg";5;3;"24/32/56/78/85";"14/68/86";2;0;1;"52";6;0;0;""
1997;8;"karlsruhe";"bielefeld";5;2;"28/43/50/58/67";"78/82";0;0;0;"";2;0;0;""
1997;8;"fckoeln";"bochum";2;0;"55/76";"";3;0;0;"";3;0;0;""
1997;8;"bremen";"bmuenchen";3;0;"23/47/70";"";1;0;0;"";2;0;0;""
1997;8;"duesseldorf";"mgladbach";1;0;"17";"";1;0;0;"";2;0;0;""
1997;8;"freiburg";"rostock";1;0;"58";"";1;0;0;"";1;0;0;""
1997;8;"hamburg";"duisburg";1;1;"87";"80";1;0;0;"";0;0;1;"85"
1997;8;"1860muenchen";"vfbstuttgart";2;5;"11/89";"23/25/57/63/69";1;0;0;"";3;0;0;""
1997;8;"schalke";"leverkusen";1;2;"2";"13/24";2;0;0;"";3;0;0;""
1997;8;"dortmund";"stpauli";2;1;"36/52";"74";4;1;0;"45";2;0;2;"81/12"
1997;9;"bochum";"dortmund";1;0;"63";"";3;0;0;"";1;0;0;""
1997;9;"leverkusen";"rostock";4;1;"45/48/57/77";"8";3;0;0;"";1;0;1;"45"
1997;9;"vfbstuttgart";"freiburg";4;2;"12/39/65/67";"17/52";3;0;1;"29";4;0;0;""
1997;9;"bielefeld";"bremen";3;1;"18/72/90";"68";2;0;0;"";4;0;0;""
1997;9;"duisburg";"fckoeln";3;0;"24/41/89";"";2;1;0;"72";3;0;0;""
1997;9;"mgladbach";"1860muenchen";1;0;"84";"";3;0;0;"";3;0;0;""
1997;9;"bmuenchen";"hamburg";2;1;"7/63";"55";0;0;0;"";3;0;0;""
1997;9;"schalke";"karlsruhe";0;1;"";"12";0;0;0;"";2;0;0;""
1997;9;"stpauli";"duesseldorf";3;0;"20/88/90";"";2;0;0;"";1;0;0;""
1997;10;"freiburg";"mgladbach";1;0;"66";"";2;1;0;"21";2;0;0;""
1997;10;"1860muenchen";"stpauli";4;2;"26/69/74/77";"64/81";2;0;0;"";2;0;0;""
1997;10;"bremen";"schalke";3;0;"35/59/90";"";2;0;0;"";3;1;0;"73"
1997;10;"dortmund";"duisburg";2;0;"50/79";"";3;0;0;"";5;1;0;"76"
1997;10;"hamburg";"bielefeld";2;2;"6/37";"57/62";2;0;0;"";3;1;0;"74"
1997;10;"karlsruhe";"leverkusen";1;1;"4";"74";1;0;0;"";1;0;0;""
1997;10;"fckoeln";"bmuenchen";2;4;"59/77";"35/56/68/90";3;0;0;"";3;0;0;""
1997;10;"rostock";"vfbstuttgart";2;2;"75/90";"25/39";5;0;0;"";3;0;0;""
1997;10;"duesseldorf";"bochum";2;2;"17/23";"51/76";1;0;0;"";1;0;1;"22"
1997;11;"bochum";"1860muenchen";2;2;"61/67";"25/66";2;0;0;"";2;1;0;"44"
1997;11;"leverkusen";"vfbstuttgart";0;0;"";"";2;0;0;"";3;0;0;""
1997;11;"bielefeld";"fckoeln";1;4;"54";"19/49/76/89";2;1;0;"84";3;0;0;""
1997;11;"duisburg";"duesseldorf";0;0;"";"";1;0;0;"";2;0;0;""
1997;11;"karlsruhe";"bremen";1;3;"45";"63/77/80";2;0;0;"";3;0;0;""
1997;11;"mgladbach";"rostock";2;0;"58/70";"";1;0;0;"";1;0;0;""
1997;11;"schalke";"hamburg";2;0;"28/66";"";3;0;0;"";1;0;0;""
1997;11;"stpauli";"freiburg";2;0;"23/79";"";1;0;0;"";1;0;0;""
1997;11;"bmuenchen";"dortmund";0;0;"";"";2;0;0;"";3;0;0;""
1997;12;"rostock";"stpauli";3;1;"33/36/38";"59";2;0;0;"";4;0;0;""
1997;12;"bremen";"leverkusen";1;1;"32";"70";3;0;0;"";1;0;0;""
1997;12;"dortmund";"bielefeld";5;0;"10/42/53/75/81";"";1;0;0;"";1;0;0;""
1997;12;"duesseldorf";"bmuenchen";0;2;"";"38/83";0;0;0;"";2;0;0;""
1997;12;"hamburg";"karlsruhe";2;0;"37/88";"";2;0;0;"";2;0;0;""
1997;12;"fckoeln";"schalke";3;1;"33/65/68";"48";3;0;0;"";2;0;0;""
1997;12;"1860muenchen";"duisburg";1;1;"15";"33";2;0;0;"";4;0;0;""
1997;12;"vfbstuttgart";"mgladbach";5;0;"3/55/68/77/85";"";1;0;0;"";1;0;0;""
1997;12;"freiburg";"bochum";0;1;"";"9";2;0;1;"48";2;0;0;""
1997;13;"bmuenchen";"1860muenchen";1;1;"34";"55";4;0;0;"";3;1;0;"58"
1997;13;"bochum";"rostock";1;0;"58";"";1;0;0;"";1;0;0;""
1997;13;"bielefeld";"duesseldorf";1;0;"64";"";2;0;0;"";1;0;0;""
1997;13;"bremen";"hamburg";0;0;"";"";2;0;0;"";1;0;0;""
1997;13;"duisburg";"freiburg";1;4;"69";"35/70/72/77";2;0;0;"";2;0;0;""
1997;13;"leverkusen";"mgladbach";3;0;"56/72/77";"";1;1;0;"25";2;0;0;""
1997;13;"schalke";"dortmund";1;3;"58";"16/62/64";2;0;1;"36";1;0;0;""
1997;13;"stpauli";"vfbstuttgart";2;1;"12/71";"30";2;0;0;"";5;0;0;""
1997;13;"karlsruhe";"fckoeln";4;1;"17/49/56/90";"30";1;0;0;"";1;0;0;""
1997;14;"fckoeln";"bremen";4;1;"27/64/77/83";"89";1;0;0;"";2;0;0;""
1997;14;"mgladbach";"stpauli";0;0;"";"";2;0;0;"";1;0;0;""
1997;14;"dortmund";"karlsruhe";1;1;"45";"25";1;0;0;"";1;0;0;""
1997;14;"duesseldorf";"schalke";1;3;"32";"5/43/81";2;0;0;"";3;0;0;""
1997;14;"freiburg";"bmuenchen";0;0;"";"";0;0;0;"";1;0;0;""
1997;14;"hamburg";"leverkusen";0;2;"";"52/82";2;0;0;"";2;0;0;""
1997;14;"1860muenchen";"bielefeld";1;3;"26";"40/55/90";2;0;0;"";5;0;0;""
1997;14;"vfbstuttgart";"bochum";3;1;"16/24/30";"20";1;0;0;"";3;0;0;""
1997;14;"rostock";"duisburg";0;1;"";"82";0;0;0;"";2;0;0;""
1997;15;"bochum";"mgladbach";2;0;"15/55";"";0;0;0;"";1;0;0;""
1997;15;"karlsruhe";"duesseldorf";2;0;"64/77";"";2;0;0;"";3;0;0;""
1997;15;"bielefeld";"freiburg";2;0;"2/73";"";1;0;0;"";5;0;0;""
1997;15;"bremen";"dortmund";0;4;"";"30/35/39/63";1;0;0;"";1;0;0;""
1997;15;"fckoeln";"hamburg";2;2;"3/83";"4/22";2;0;1;"90";4;0;0;""
1997;15;"bmuenchen";"rostock";2;1;"31/43";"64";0;0;0;"";3;0;0;""
1997;15;"schalke";"1860muenchen";4;1;"14/38/73/77";"45";2;0;0;"";1;0;0;""
1997;15;"stpauli";"leverkusen";3;1;"7/15/79";"87";3;0;0;"";1;0;0;""
1997;15;"duisburg";"vfbstuttgart";3;1;"7/49/77";"1";1;0;0;"";2;0;0;""
1997;16;"dortmund";"hamburg";1;1;"23";"79";2;0;0;"";2;0;0;""
1997;16;"duesseldorf";"bremen";4;1;"7/23/66/89";"61";3;0;0;"";3;0;0;""
1997;16;"freiburg";"schalke";2;3;"17/46";"45/82/87";0;0;0;"";2;0;0;""
1997;16;"leverkusen";"fckoeln";4;2;"48/61/66/86";"82/88";3;0;0;"";3;0;0;""
1997;16;"mgladbach";"duisburg";0;1;"";"84";1;0;0;"";1;0;0;""
1997;16;"1860muenchen";"karlsruhe";1;1;"55";"54";2;0;0;"";1;0;0;""
1997;16;"rostock";"bielefeld";3;1;"14/55/58";"31";1;0;0;"";1;0;0;""
1997;16;"vfbstuttgart";"bmuenchen";1;1;"80";"7";2;0;1;"81";1;0;0;""
1997;16;"stpauli";"bochum";2;1;"6/8";"75";0;0;0;"";3;0;0;""
1997;17;"bochum";"leverkusen";2;2;"30/89";"18/57";3;1;0;"66";3;0;0;""
1997;17;"bremen";"1860muenchen";1;1;"85";"9";3;0;0;"";1;0;0;""
1997;17;"karlsruhe";"freiburg";3;0;"29/45/69";"";2;0;0;"";3;0;0;""
1997;17;"schalke";"rostock";2;0;"2/27";"";3;0;0;"";2;0;0;""
1997;17;"bielefeld";"vfbstuttgart";2;0;"19/68";"";0;0;0;"";1;0;0;""
1997;17;"duisburg";"stpauli";1;0;"87";"";1;0;0;"";3;0;0;""
1997;17;"hamburg";"duesseldorf";2;1;"56/70";"13";0;0;0;"";1;0;0;""
1997;17;"fckoeln";"dortmund";1;3;"45";"69/72/86";3;0;0;"";1;0;0;""
1997;17;"bmuenchen";"mgladbach";1;0;"51";"";1;0;0;"";4;0;0;""
1997;18;"dortmund";"leverkusen";3;1;"17/46/89";"7";2;0;0;"";3;0;0;""
1997;18;"fckoeln";"duesseldorf";2;0;"45/84";"";4;0;0;"";3;0;0;""
1997;18;"bremen";"freiburg";1;0;"80";"";2;0;0;"";2;0;1;"79"
1997;18;"duisburg";"bochum";1;1;"22";"45";3;0;0;"";3;0;1;"21"
1997;18;"hamburg";"1860muenchen";2;3;"57/75";"68/70/84";1;0;0;"";3;0;0;""
1997;18;"karlsruhe";"rostock";1;1;"37";"89";5;0;0;"";0;0;1;"68"
1997;18;"bmuenchen";"stpauli";3;0;"28/53/75";"";1;0;0;"";1;0;0;""
1997;18;"schalke";"vfbstuttgart";1;0;"39";"";1;0;0;"";3;0;0;""
1997;18;"bielefeld";"mgladbach";0;2;"";"39/90";2;0;0;"";4;0;0;""
1997;19;"freiburg";"hamburg";0;4;"";"32/45/76/81";1;0;0;"";2;0;0;""
1997;19;"duesseldorf";"dortmund";2;0;"47/59";"";1;0;0;"";4;0;0;""
1997;19;"stpauli";"bielefeld";2;3;"11/77";"33/44/58";1;0;0;"";1;0;0;""
1997;19;"bochum";"bmuenchen";1;1;"55";"65";2;0;0;"";1;0;0;""
1997;19;"leverkusen";"duisburg";1;0;"36";"";2;0;0;"";3;0;0;""
1997;19;"mgladbach";"schalke";0;0;"";"";3;0;0;"";2;0;0;""
1997;19;"1860muenchen";"fckoeln";2;1;"52/84";"90";2;0;0;"";1;0;0;""
1997;19;"rostock";"bremen";0;1;"";"6";1;0;0;"";3;1;0;"26"
1997;19;"vfbstuttgart";"karlsruhe";1;0;"90";"";5;1;0;"90";3;0;0;""
1997;20;"bielefeld";"bochum";3;1;"42/45/71";"84";2;0;0;"";4;1;0;"66"
1997;20;"schalke";"stpauli";0;0;"";"";1;0;0;"";5;0;1;"86"
1997;20;"bremen";"vfbstuttgart";2;2;"5/12";"11/87";2;1;0;"61";2;0;0;""
1997;20;"dortmund";"1860muenchen";4;1;"21/34/45/50";"41";2;0;0;"";4;0;0;""
1997;20;"duesseldorf";"leverkusen";0;0;"";"";4;0;0;"";2;0;0;""
1997;20;"karlsruhe";"mgladbach";1;1;"80";"62";1;0;0;"";2;0;0;""
1997;20;"fckoeln";"freiburg";1;0;"77";"";3;1;0;"69";2;0;1;"71"
1997;20;"bmuenchen";"duisburg";5;2;"3/26/48/53/59";"72/83";0;0;0;"";3;0;0;""
1997;20;"hamburg";"rostock";1;1;"20";"62";3;0;0;"";2;0;0;""
1997;21;"rostock";"fckoeln";0;0;"";"";2;0;1;"8";4;0;0;""
1997;21;"bochum";"schalke";0;1;"";"70";3;0;0;"";4;0;0;""
1997;21;"duisburg";"bielefeld";0;0;"";"";4;0;0;"";4;0;0;""
1997;21;"freiburg";"dortmund";1;2;"24";"26/86";3;0;0;"";3;0;0;""
1997;21;"mgladbach";"bremen";4;1;"29/52/54/90";"75";1;0;0;"";1;0;0;""
1997;21;"1860muenchen";"duesseldorf";3;0;"52/84/90";"";1;0;0;"";1;0;0;""
1997;21;"stpauli";"karlsruhe";2;4;"14/19";"3/43/82/88";2;0;0;"";2;0;0;""
1997;21;"vfbstuttgart";"hamburg";4;1;"3/36/37/72";"8";3;0;0;"";3;0;0;""
1997;21;"leverkusen";"bmuenchen";5;2;"5/37/42/80/84";"64/71";1;0;0;"";4;0;0;""
1997;22;"bremen";"stpauli";2;1;"37/51";"18";0;0;0;"";3;0;0;""
1997;22;"hamburg";"mgladbach";2;1;"56/74";"90";3;0;0;"";0;0;0;""
1997;22;"karlsruhe";"bochum";2;3;"10/47";"2/35/57";1;0;0;"";2;0;0;""
1997;22;"fckoeln";"vfbstuttgart";1;5;"20";"21/33/55/86/89";2;1;0;"67";2;0;0;""
1997;22;"schalke";"duisburg";4;0;"4/66/72/90";"";0;0;0;"";3;0;0;""
1997;22;"dortmund";"rostock";3;0;"60/68/74";"";1;0;0;"";1;0;0;""
1997;22;"duesseldorf";"freiburg";2;1;"40/62";"90";2;0;1;"68";1;0;0;""
1997;22;"1860muenchen";"leverkusen";3;0;"23/41/53";"";1;0;0;"";1;0;0;""
1997;22;"bielefeld";"bmuenchen";2;0;"11/29";"";0;0;0;"";3;0;0;""
1997;23;"duisburg";"karlsruhe";2;2;"72/74";"12/38";1;0;0;"";3;0;0;""
1997;23;"stpauli";"hamburg";2;2;"80/90";"10/84";1;0;0;"";4;1;0;"41"
1997;23;"freiburg";"1860muenchen";2;2;"50/68";"23/31";3;0;0;"";2;0;0;""
1997;23;"leverkusen";"bielefeld";1;0;"86";"";3;0;0;"";5;1;1;"87/81"
1997;23;"mgladbach";"fckoeln";2;1;"68/76";"50";1;0;0;"";2;0;0;""
1997;23;"bmuenchen";"schalke";3;0;"13/89/90";"";4;0;0;"";2;0;0;""
1997;23;"rostock";"duesseldorf";3;1;"4/39/43";"30";2;0;0;"";1;0;0;""
1997;23;"vfbstuttgart";"dortmund";4;1;"44/45/82/84";"8";6;0;0;"";2;0;0;""
1997;23;"bochum";"bremen";3;2;"38/52/71";"74/86";3;0;0;"";1;0;0;""
1997;24;"bremen";"duisburg";0;2;"";"40/52";4;0;0;"";3;0;0;""
1997;24;"duesseldorf";"vfbstuttgart";0;4;"";"48/56/65/88";2;0;0;"";1;0;0;""
1997;24;"dortmund";"mgladbach";1;3;"82";"1/71/90";2;1;0;"34";4;1;0;"41"
1997;24;"freiburg";"leverkusen";1;2;"51";"58/61";3;0;1;"56";4;0;0;""
1997;24;"hamburg";"bochum";2;2;"29/90";"25/74";1;0;0;"";2;1;0;"57"
1997;24;"fckoeln";"stpauli";0;1;"";"27";3;0;0;"";2;0;0;""
1997;24;"1860muenchen";"rostock";2;0;"65/71";"";2;0;0;"";4;0;0;""
1997;24;"schalke";"bielefeld";0;0;"";"";3;0;0;"";3;0;0;""
1997;24;"karlsruhe";"bmuenchen";0;2;"";"30/90";1;0;0;"";1;0;0;""
1997;25;"duisburg";"hamburg";1;1;"54";"54";3;0;0;"";1;0;1;"36"
1997;25;"bochum";"fckoeln";2;2;"16/76";"45/52";3;0;0;"";3;0;1;"87"
1997;25;"stpauli";"dortmund";0;1;"";"69";1;0;0;"";0;0;0;""
1997;25;"vfbstuttgart";"1860muenchen";1;1;"13";"7";4;1;0;"78";3;0;0;""
1997;25;"bielefeld";"karlsruhe";1;2;"57";"70/90";3;0;0;"";4;1;0;"56"
1997;25;"leverkusen";"schalke";2;0;"63/86";"";2;0;0;"";1;0;0;""
1997;25;"mgladbach";"duesseldorf";2;0;"44/88";"";1;0;0;"";5;0;0;""
1997;25;"bmuenchen";"bremen";1;0;"1";"";1;0;0;"";2;0;0;""
1997;25;"rostock";"freiburg";3;1;"2/40/49";"16";0;0;0;"";1;0;0;""
1997;26;"fckoeln";"duisburg";2;5;"8/22";"42/61/68/74/86";0;0;0;"";0;0;0;""
1997;26;"1860muenchen";"mgladbach";3;0;"53/54/59";"";0;0;0;"";1;0;1;"31"
1997;26;"bremen";"bielefeld";2;1;"17/69";"11";3;0;0;"";5;0;0;""
1997;26;"dortmund";"bochum";2;0;"33/72";"";3;1;0;"85";3;0;0;""
1997;26;"duesseldorf";"stpauli";2;0;"31/72";"";2;0;0;"";3;1;0;"85"
1997;26;"hamburg";"bmuenchen";0;3;"";"16/43/64";2;0;1;"19";1;0;0;""
1997;26;"karlsruhe";"schalke";0;0;"";"";0;0;0;"";2;0;0;""
1997;26;"rostock";"leverkusen";1;0;"75";"";3;0;0;"";3;0;0;""
1997;26;"freiburg";"vfbstuttgart";1;1;"66";"64";1;0;0;"";0;0;0;""
1997;27;"bielefeld";"hamburg";1;1;"13";"25";2;0;0;"";4;0;0;""
1997;27;"leverkusen";"karlsruhe";3;1;"22/66/90";"33";0;0;0;"";2;0;0;""
1997;27;"duisburg";"dortmund";3;2;"8/47/82";"60/84";4;0;1;"52";4;0;0;""
1997;27;"mgladbach";"freiburg";4;3;"3/23/51/57";"22/31/88";2;0;0;"";1;0;0;""
1997;27;"bmuenchen";"fckoeln";3;2;"42/51/59";"79/89";0;0;0;"";1;1;0;"86"
1997;27;"schalke";"bremen";1;1;"21";"59";2;0;0;"";1;0;0;""
1997;27;"stpauli";"1860muenchen";0;0;"";"";2;0;0;"";2;0;0;""
1997;27;"vfbstuttgart";"rostock";5;1;"3/49/51/71/75";"87";4;0;0;"";1;0;0;""
1997;27;"bochum";"duesseldorf";3;1;"21/25/45";"68";2;0;0;"";4;0;0;""
1997;28;"duesseldorf";"duisburg";1;1;"66";"45";3;0;0;"";1;0;0;""
1997;28;"rostock";"mgladbach";1;0;"42";"";1;0;0;"";1;0;0;""
1997;28;"bremen";"karlsruhe";1;0;"48";"";4;0;0;"";3;0;1;"90"
1997;28;"dortmund";"bmuenchen";1;1;"2";"3";2;0;0;"";4;0;0;""
1997;28;"freiburg";"stpauli";4;0;"4/10/60/68";"";1;0;0;"";2;0;0;""
1997;28;"hamburg";"schalke";1;0;"29";"";1;0;0;"";2;0;0;""
1997;28;"fckoeln";"bielefeld";2;5;"48/64";"5/17/37/53/74";2;0;0;"";3;0;0;""
1997;28;"1860muenchen";"bochum";0;1;"";"20";3;1;1;"75/37";2;0;0;""
1997;28;"vfbstuttgart";"leverkusen";1;2;"75";"42/68";1;0;0;"";2;0;0;""
1997;29;"stpauli";"rostock";0;1;"";"60";3;0;0;"";4;0;0;""
1997;29;"duisburg";"1860muenchen";2;3;"15/78";"65/69/80";4;0;0;"";1;0;0;""
1997;29;"leverkusen";"bremen";2;1;"23/64";"77";1;0;0;"";5;0;1;"31"
1997;29;"bielefeld";"dortmund";2;0;"5/40";"";3;0;0;"";2;0;0;""
1997;29;"bochum";"freiburg";3;2;"6/60/77";"21/53";2;0;0;"";2;0;0;""
1997;29;"karlsruhe";"hamburg";3;1;"10/13/88";"3";3;0;0;"";1;0;0;""
1997;29;"mgladbach";"vfbstuttgart";0;1;"";"90";0;0;0;"";3;0;0;""
1997;29;"bmuenchen";"duesseldorf";5;0;"6/35/38/45/51";"";0;0;0;"";0;0;0;""
1997;29;"schalke";"fckoeln";1;1;"20";"69";1;0;0;"";2;0;0;""
1997;30;"rostock";"bochum";0;0;"";"";0;0;0;"";2;0;0;""
1997;30;"duesseldorf";"bielefeld";1;2;"40";"70/78";4;0;1;"75";2;0;0;""
1997;30;"dortmund";"schalke";1;0;"84";"";0;0;0;"";1;0;0;""
1997;30;"freiburg";"duisburg";2;0;"53/85";"";4;0;0;"";1;0;0;""
1997;30;"hamburg";"bremen";3;2;"6/18/62";"77/90";3;0;0;"";1;0;0;""
1997;30;"fckoeln";"karlsruhe";4;1;"19/50/68/77";"3";0;0;0;"";4;0;0;""
1997;30;"mgladbach";"leverkusen";2;2;"66/90";"1/42";2;0;0;"";3;0;0;""
1997;30;"vfbstuttgart";"stpauli";3;0;"54/82/90";"";1;0;0;"";3;2;0;"57/68"
1997;30;"1860muenchen";"bmuenchen";3;3;"15/18/82";"45/57/88";4;0;0;"";5;2;0;"83/71"
1997;31;"duisburg";"rostock";0;1;"";"11";1;0;0;"";0;0;0;""
1997;31;"bremen";"fckoeln";3;2;"30/34/89";"9/43";1;0;0;"";2;0;0;""
1997;31;"bielefeld";"1860muenchen";2;3;"14/83";"8/25/54";1;0;0;"";3;0;0;""
1997;31;"bochum";"vfbstuttgart";2;1;"69/79";"60";3;0;0;"";2;0;1;"85"
1997;31;"karlsruhe";"dortmund";1;1;"41";"86";3;0;0;"";2;0;0;""
1997;31;"bmuenchen";"freiburg";0;0;"";"";1;0;0;"";2;0;0;""
1997;31;"schalke";"duesseldorf";0;1;"";"30";1;0;0;"";3;1;0;"69"
