"date","dax","ftse"
"27.12.1994",2106.15,1177.21
"28.12.1994",2109.01,1181.96
"29.12.1994",2077.03,1170.44
"30.12.1994",2106.58,1170.4
"2.1.1995",2079.45,1170.4
"3.1.1995",2074.78,1170.68
"4.1.1995",2072.26,1165.3
"5.1.1995",2062.48,1157.9
"6.1.1995",2053.92,1170.39
"9.1.1995",2059.18,1167.43
"10.1.1995",2051.1,1169.19
"11.1.1995",2061.05,1164.99
"12.1.1995",2071.27,1158.78
"13.1.1995",2055.62,1164.57
"16.1.1995",2085.64,1175.67
"17.1.1995",2083.87,1167.18
"18.1.1995",2078.85,1167.33
"19.1.1995",2089.36,1157.29
"20.1.1995",2055.58,1144.48
"23.1.1995",2026.83,1129.1
"24.1.1995",2018.04,1134.75
"25.1.1995",2026.84,1139.8
"26.1.1995",2030.69,1149.39
"27.1.1995",2031.7,1155.1
"30.1.1995",2035.03,1145.04
"31.1.1995",2021.27,1143.42
"1.2.1995",2048.43,1153.22
"2.2.1995",2045.25,1159.86
"3.2.1995",2057.99,1169.43
"6.2.1995",2089.69,1170.72
"7.2.1995",2092.49,1174.79
"8.2.1995",2087.62,1174.7
"9.2.1995",2112.69,1184.84
"10.2.1995",2130.15,1189.04
"13.2.1995",2116.95,1179.11
"14.2.1995",2133.24,1175.38
"15.2.1995",2135.04,1176.74
"16.2.1995",2115.72,1167.63
"17.2.1995",2117.03,1165.01
"20.2.1995",2101.54,1156.79
"21.2.1995",2097.04,1158.66
"22.2.1995",2093.16,1157.16
"23.2.1995",2118.24,1168.58
"24.2.1995",2118.64,1164.12
"27.2.1995",2099.25,1160.38
"28.2.1995",2102.18,1154.24
"1.3.1995",2126.15,1166.5
"2.3.1995",2118.66,1165.35
"3.3.1995",2109.49,1160.32
"6.3.1995",2070.32,1152.36
"7.3.1995",2053.34,1142.79
"8.3.1995",2025.21,1148.6
"9.3.1995",2001.64,1146.61
"10.3.1995",1994.02,1159.73
"13.3.1995",1999.49,1158.15
"14.3.1995",2000.45,1173.07
"15.3.1995",2010.14,1171.7
"16.3.1995",1992.06,1190.16
"17.3.1995",2005.24,1188.31
"20.3.1995",1991.75,1205.8
"21.3.1995",1982.95,1209.94
"22.3.1995",1982.66,1211.76
"23.3.1995",1936.07,1210.48
"24.3.1995",1925.42,1217.05
"27.3.1995",1946.9,1220.4
"28.3.1995",1910.96,1212.08
"29.3.1995",1918.88,1217.49
"30.3.1995",1918.46,1230.63
"31.3.1995",1922.59,1215.81
"3.4.1995",1930.82,1219.17
"4.4.1995",1965.01,1236.62
"5.4.1995",1969.84,1237.43
"6.4.1995",1979.27,1241.58
"7.4.1995",1981.88,1245.48
"10.4.1995",1972.29,1243.38
"11.4.1995",1993.73,1238.24
"12.4.1995",1988.47,1245.56
"13.4.1995",1986.45,1245.15
"14.4.1995",1986.45,1245.15
"17.4.1995",1986.45,1245.15
"18.4.1995",1965.29,1239.63
"19.4.1995",1951.04,1230.17
"20.4.1995",1955.97,1231.94
"21.4.1995",1976.64,1241.7
"24.4.1995",1976.21,1246.33
"25.4.1995",2006.99,1248.5
"26.4.1995",2029.53,1252.91
"27.4.1995",2026.08,1249.56
"28.4.1995",2015.94,1249.2
"1.5.1995",2015.94,1251.18
"2.5.1995",2035.92,1261.99
"3.5.1995",2028.68,1267.59
"4.5.1995",2044.79,1268.25
"5.5.1995",2023.83,1263.33
"8.5.1995",2024.84,1263.33
"9.5.1995",2039.59,1268.2
"10.5.1995",2059.06,1279.44
"11.5.1995",2078.08,1290.26
"12.5.1995",2096.92,1287.32
"15.5.1995",2086.74,1288.6
"16.5.1995",2110.52,1284.77
"17.5.1995",2095.32,1283.42
"18.5.1995",2087.13,1278.93
"19.5.1995",2065.13,1269.27
"22.5.1995",2083.17,1279.75
"23.5.1995",2080.35,1282.6
"24.5.1995",2105.12,1296.43
"25.5.1995",2105.12,1296.79
"26.5.1995",2077.87,1290.12
"29.5.1995",2067.41,1290.12
"30.5.1995",2087.65,1290.56
"31.5.1995",2092.17,1294.25
"1.6.1995",2126.38,1302.55
"2.6.1995",2136.26,1304.25
"5.6.1995",2136.26,1318.32
"6.6.1995",2146.4,1319.67
"7.6.1995",2141.07,1316.06
"8.6.1995",2130.97,1319.98
"9.6.1995",2121.75,1303.16
"12.6.1995",2119.56,1307.17
"13.6.1995",2115.11,1308.48
"14.6.1995",2128.02,1305.27
"15.6.1995",2128.02,1317.24
"16.6.1995",2119.79,1315.57
"19.6.1995",2141.75,1322.46
"20.6.1995",2136.68,1320.84
"21.6.1995",2143.69,1321.26
"22.6.1995",2148.68,1331.27
"23.6.1995",2139.78,1321.7
"26.6.1995",2130.41,1294.59
"27.6.1995",2122.4,1296.15
"28.6.1995",2096.44,1284.21
"29.6.1995",2106.55,1288.62
"30.6.1995",2083.93,1296.7
"3.7.1995",2092.26,1300.3
"4.7.1995",2114.9,1310.3
"5.7.1995",2105.66,1328.17
"6.7.1995",2121.22,1325.6
"7.7.1995",2153.39,1354.77
"10.7.1995",2179.26,1351.68
"11.7.1995",2201.9,1355.21
"12.7.1995",2199.09,1349.97
"13.7.1995",2214.42,1348.62
"14.7.1995",2184.9,1341.59
"17.7.1995",2199.61,1348.19
"18.7.1995",2192.99,1339.6
"19.7.1995",2182.88,1333.59
"20.7.1995",2184.33,1331.67
"21.7.1995",2201.86,1336.65
"24.7.1995",2197.48,1344.1
"25.7.1995",2229.06,1344.63
"26.7.1995",2240.81,1353.01
"27.7.1995",2234.36,1354.57
"28.7.1995",2229.99,1358.71
"31.7.1995",2218.74,1356.69
"1.8.1995",2220.02,1351.45
"2.8.1995",2241.52,1371.04
"3.8.1995",2240.72,1361.54
"4.8.1995",2235.99,1364.17
"7.8.1995",2243.41,1368.89
"8.8.1995",2237.65,1363.1
"9.8.1995",2221.77,1362.92
"10.8.1995",2218.72,1365.4
"11.8.1995",2232.89,1362.57
"14.8.1995",2208.45,1354.05
"15.8.1995",2227.61,1355.22
"16.8.1995",2252.86,1363.37
"17.8.1995",2260.3,1365.54
"18.8.1995",2263.46,1380.98
"21.8.1995",2269.38,1392.4
"22.8.1995",2258.86,1390.21
"23.8.1995",2263.42,1384.6
"24.8.1995",2262.86,1386.2
"25.8.1995",2249.27,1388.15
"28.8.1995",2241.11,1388.15
"29.8.1995",2231.63,1379.48
"30.8.1995",2240.07,1380.04
"31.8.1995",2238.31,1369.72
"1.9.1995",2233.09,1382.16
"4.9.1995",2250.33,1388.69
"5.9.1995",2264.84,1392.55
"6.9.1995",2277.13,1402.49
"7.9.1995",2267.98,1397.75
"8.9.1995",2273.7,1401.27
"11.9.1995",2260.79,1399.28
"12.9.1995",2270.83,1394
"13.9.1995",2295.48,1407.76
"14.9.1995",2299.91,1405.64
"15.9.1995",2317.01,1405.32
"18.9.1995",2301.41,1396.79
"19.9.1995",2311.28,1400.01
"20.9.1995",2305.08,1407.97
"21.9.1995",2287.32,1406.54
"22.9.1995",2211.79,1389.5
"25.9.1995",2208.41,1388.76
"26.9.1995",2227.85,1395.22
"27.9.1995",2185.44,1380.04
"28.9.1995",2171.92,1377.66
"29.9.1995",2187.04,1389.26
"2.10.1995",2205.02,1394.18
"3.10.1995",2205.02,1395.76
"4.10.1995",2217.76,1403.64
"5.10.1995",2208.82,1403.76
"6.10.1995",2171.43,1396.68
"9.10.1995",2168.69,1390.75
"10.10.1995",2138.77,1370.86
"11.10.1995",2145.3,1376.47
"12.10.1995",2158.12,1396.06
"13.10.1995",2196.83,1413.59
"16.10.1995",2191.44,1410.99
"17.10.1995",2201.03,1412.94
"18.10.1995",2194.81,1425.17
"19.10.1995",2179.6,1419.45
"20.10.1995",2170.49,1408.66
"23.10.1995",2107.42,1401.18
"24.10.1995",2113.6,1402.71
"25.10.1995",2150.13,1403.69
"26.10.1995",2131.84,1396.48
"27.10.1995",2096.08,1387.86
"30.10.1995",2146.11,1392.7
"31.10.1995",2167.91,1400.3
"1.11.1995",2163.22,1396.18
"2.11.1995",2183.98,1397.87
"3.11.1995",2181.72,1388.88
"6.11.1995",2165.79,1394.74
"7.11.1995",2174.97,1397.74
"8.11.1995",2172.3,1403.58
"9.11.1995",2192.82,1405.38
"10.11.1995",2172.17,1398.14
"13.11.1995",2175.28,1404.93
"14.11.1995",2197.29,1409.34
"15.11.1995",2186.17,1418.67
"16.11.1995",2200.72,1434.3
"17.11.1995",2201.28,1433.67
"20.11.1995",2218.3,1442.38
"21.11.1995",2205.06,1432.57
"22.11.1995",2193.25,1443.83
"23.11.1995",2192.25,1431.94
"24.11.1995",2198.16,1440.47
"27.11.1995",2238.1,1451.1
"28.11.1995",2242.54,1451.04
"29.11.1995",2245.62,1453.69
"30.11.1995",2242.83,1457.19
"1.12.1995",2260.66,1463.59
"4.12.1995",2252.16,1459.96
"5.12.1995",2260.99,1457.78
"6.12.1995",2267.18,1457.19
"7.12.1995",2263.11,1447.93
"8.12.1995",2267.5,1444.14
"11.12.1995",2272.82,1453.86
"12.12.1995",2289.77,1454.95
"13.12.1995",2277.8,1457.93
"14.12.1995",2285.85,1461.63
"15.12.1995",2284.77,1450.06
"18.12.1995",2266.19,1432.61
"19.12.1995",2235.62,1424.97
"20.12.1995",2262.07,1439.63
"21.12.1995",2265.07,1447.44
"22.12.1995",2280.43,1457.42
"25.12.1995",2280.43,1457.42
"26.12.1995",2280.43,1457.42
"27.12.1995",2280.43,1466.1
"28.12.1995",2275.84,1469.32
"29.12.1995",2253.88,1474.35
"1.1.1996",2253.88,1474.35
"2.1.1996",2284.86,1474.64
"3.1.1996",2329.22,1485.71
"4.1.1996",2324.32,1485.13
"5.1.1996",2331.88,1481.28
"8.1.1996",2323.48,1487.88
"9.1.1996",2349.66,1479.73
"10.1.1996",2338.19,1468.2
"11.1.1996",2329.51,1461.59
"12.1.1996",2356.45,1462.54
"15.1.1996",2359.05,1464.77
"16.1.1996",2376.87,1483.94
"17.1.1996",2371.3,1481.39
"18.1.1996",2380.9,1499.17
"19.1.1996",2398.76,1499.08
"22.1.1996",2390.53,1501.39
"23.1.1996",2384.47,1493.71
"24.1.1996",2423.07,1503.62
"25.1.1996",2443.72,1494.02
"26.1.1996",2432.93,1494.23
"29.1.1996",2446.05,1494.7
"30.1.1996",2435.79,1496.31
"31.1.1996",2470.14,1505.9
"1.2.1996",2459.26,1503.3
"2.2.1996",2452.06,1514.73
"5.2.1996",2419.01,1500.92
"6.2.1996",2428.28,1501.32
"7.2.1996",2446.16,1492.72
"8.2.1996",2430.2,1485.63
"9.2.1996",2411.93,1488.8
"12.2.1996",2428.05,1493.22
"13.2.1996",2433.91,1501.6
"14.2.1996",2427.07,1500.57
"15.2.1996",2423.01,1514.51
"16.2.1996",2429.02,1510.96
"19.2.1996",2398.58,1501.57
"20.2.1996",2382.61,1489.68
"21.2.1996",2391.12,1494.08
"22.2.1996",2412,1499.87
"23.2.1996",2451.78,1499.99
"26.2.1996",2442.34,1487.91
"27.2.1996",2444.92,1492.63
"28.2.1996",2472.5,1501.58
"29.2.1996",2473.55,1497.31
"1.3.1996",2501.22,1507.41
"4.3.1996",2487.99,1516.2
"5.3.1996",2479.03,1519.59
"6.3.1996",2466.04,1512.29
"7.3.1996",2480.94,1512.01
"8.3.1996",2469.12,1492.73
"11.3.1996",2407.79,1479.02
"12.3.1996",2435.97,1464.95
"13.3.1996",2426.38,1465.28
"14.3.1996",2426.49,1481.98
"15.3.1996",2458.23,1467.07
"18.3.1996",2463.16,1481.85
"19.3.1996",2493.26,1491.33
"20.3.1996",2485.9,1488.26
"21.3.1996",2504.12,1493.47
"22.3.1996",2504.02,1496.99
"25.3.1996",2510.32,1491.66
"26.3.1996",2499.32,1483.15
"27.3.1996",2525.42,1487.81
"28.3.1996",2508.44,1487.9
"29.3.1996",2485.87,1498.85
"1.4.1996",2489.09,1509.5
"2.4.1996",2501.22,1513.6
"3.4.1996",2494.4,1512.69
"4.4.1996",2495.18,1525.07
"5.4.1996",2495.18,1525.07
"8.4.1996",2495.18,1525.07
"9.4.1996",2503.26,1527.46
"10.4.1996",2530.02,1531.05
"11.4.1996",2509.71,1521.62
"12.4.1996",2511.78,1530.84
"15.4.1996",2545.94,1540.45
"16.4.1996",2538.38,1554.61
"17.4.1996",2524.18,1546.57
"18.4.1996",2535.52,1552.72
"19.4.1996",2536.52,1567.49
"22.4.1996",2545.91,1566.56
"23.4.1996",2550.18,1558.55
"24.4.1996",2538.26,1552.3
"25.4.1996",2532.41,1552.99
"26.4.1996",2537.17,1558.49
"29.4.1996",2506.46,1549.21
"30.4.1996",2505.25,1552.78
"1.5.1996",2505.25,1547.93
"2.5.1996",2502.31,1535.88
"3.5.1996",2457.49,1525.79
"6.5.1996",2468.91,1525.79
"7.5.1996",2479.53,1515.81
"8.5.1996",2472.64,1509.44
"9.5.1996",2469.38,1517.97
"10.5.1996",2468.78,1528.62
"13.5.1996",2496.17,1523.72
"14.5.1996",2519.73,1532.07
"15.5.1996",2528.75,1538.8
"16.5.1996",2528.75,1529.6
"17.5.1996",2537.33,1544.27
"20.5.1996",2550,1541.02
"21.5.1996",2570.78,1545.58
"22.5.1996",2556.87,1535.3
"23.5.1996",2560.46,1528.28
"24.5.1996",2542.24,1530.37
"27.5.1996",2542.24,1530.37
"28.5.1996",2558.3,1534.67
"29.5.1996",2551.45,1541.01
"30.5.1996",2527.31,1529.16
"31.5.1996",2542.8,1529.61
"3.6.1996",2532.83,1528.31
"4.6.1996",2546.25,1534.84
"5.6.1996",2552.53,1534.14
"6.6.1996",2552.53,1536.93
"7.6.1996",2557.43,1515.07
"10.6.1996",2558.81,1525.18
"11.6.1996",2546.35,1536.17
"12.6.1996",2568.88,1541.7
"13.6.1996",2567.47,1538.62
"14.6.1996",2548.83,1535.31
"17.6.1996",2546.12,1539.42
"18.6.1996",2549.29,1537.33
"19.6.1996",2554.29,1536.02
"20.6.1996",2539.67,1525.52
"21.6.1996",2540.11,1523.39
"24.6.1996",2566.43,1519.34
"25.6.1996",2572.96,1506.51
"26.6.1996",2573.69,1513.07
"27.6.1996",2551.62,1506.21
"28.6.1996",2561.39,1519.4
"1.7.1996",2564,1525.56
"2.7.1996",2572.25,1525.61
"3.7.1996",2568.95,1520.85
"4.7.1996",2577.39,1539.88
"5.7.1996",2583.49,1532.78
"8.7.1996",2551.04,1532.3
"9.7.1996",2562.18,1536.7
"10.7.1996",2567.43,1542.24
"11.7.1996",2575.54,1535.35
"12.7.1996",2544.26,1526.89
"15.7.1996",2550.53,1519.55
"16.7.1996",2469.79,1492.43
"17.7.1996",2497.19,1503.05
"18.7.1996",2506.22,1517.52
"19.7.1996",2520.19,1524.57
"22.7.1996",2482.4,1513.01
"23.7.1996",2475.07,1524.15
"24.7.1996",2447.8,1507.87
"25.7.1996",2465,1514.39
"26.7.1996",2470.34,1509.7
"29.7.1996",2477.81,1512.2
"30.7.1996",2457.48,1507.98
"31.7.1996",2473.35,1522.24
"1.8.1996",2494.46,1535.07
"2.8.1996",2508.65,1549.95
"5.8.1996",2520.93,1560.91
"6.8.1996",2522.47,1560.96
"7.8.1996",2531.89,1570.31
"8.8.1996",2538.15,1570.41
"9.8.1996",2525.64,1570.15
"12.8.1996",2528.18,1571.61
"13.8.1996",2539.41,1579.91
"14.8.1996",2538.68,1582.74
"15.8.1996",2546.33,1585.69
"16.8.1996",2548.36,1600.35
"19.8.1996",2562.76,1599.63
"20.8.1996",2560.26,1607.68
"21.8.1996",2543.74,1603.08
"22.8.1996",2557.26,1610.96
"23.8.1996",2555.16,1617.77
"26.8.1996",2552.36,1617.77
"27.8.1996",2558.84,1617.66
"28.8.1996",2563.16,1623.05
"29.8.1996",2560.06,1609.09
"30.8.1996",2543.83,1601.89
"2.9.1996",2532.88,1608.99
"3.9.1996",2510.77,1597.18
"4.9.1996",2532.39,1604.11
"5.9.1996",2529.54,1610.14
"6.9.1996",2517,1612.54
"9.9.1996",2548.73,1620.49
"10.9.1996",2570.95,1622.68
"11.9.1996",2566.8,1618.31
"12.9.1996",2570.32,1629.53
"13.9.1996",2595.96,1644.15
"16.9.1996",2629.87,1648.67
"17.9.1996",2628.08,1646.63
"18.9.1996",2625.7,1639.76
"19.9.1996",2624.44,1647.46
"20.9.1996",2646.1,1643.26
"23.9.1996",2627.04,1628.18
"24.9.1996",2638.45,1624.37
"25.9.1996",2658.97,1634.84
"26.9.1996",2666.55,1633.79
"27.9.1996",2659.04,1639.29
"30.9.1996",2651.85,1642.57
"1.10.1996",2655.73,1658.58
"2.10.1996",2676.5,1668.1
"3.10.1996",2676.5,1661.81
"4.10.1996",2683.28,1672.12
"7.10.1996",2702.64,1675.72
"8.10.1996",2691.17,1677.44
"9.10.1996",2702.99,1666.49
"10.10.1996",2680.75,1660.43
"11.10.1996",2686.03,1674.3
"14.10.1996",2693.88,1680.11
"15.10.1996",2728.45,1685.13
"16.10.1996",2714.9,1674.18
"17.10.1996",2716.26,1681.54
"18.10.1996",2734.82,1686.09
"21.10.1996",2729.03,1694.88
"22.10.1996",2718.98,1688.27
"23.10.1996",2699.53,1676.28
"24.10.1996",2678.43,1664.2
"25.10.1996",2674.22,1673.79
"28.10.1996",2703.83,1675.36
"29.10.1996",2673.62,1662.12
"30.10.1996",2678.73,1649.81
"31.10.1996",2659.25,1656.13
"1.11.1996",2683.25,1643.41
"4.11.1996",2671.86,1635.04
"5.11.1996",2691.29,1632.13
"6.11.1996",2729.19,1638.19
"7.11.1996",2713.22,1623.51
"8.11.1996",2739.83,1627.82
"11.11.1996",2728.32,1631.01
"12.11.1996",2734.3,1639.32
"13.11.1996",2773.43,1636.25
"14.11.1996",2777.01,1635.89
"15.11.1996",2795.8,1649.26
"18.11.1996",2763.84,1651.87
"19.11.1996",2764.09,1658.92
"20.11.1996",2774.5,1652.54
"21.11.1996",2772.34,1648.78
"22.11.1996",2763.69,1675.85
"25.11.1996",2799.19,1691.6
"26.11.1996",2810.64,1697.35
"27.11.1996",2797.03,1689.33
"28.11.1996",2817.49,1689.76
"29.11.1996",2845.52,1693.03
"2.12.1996",2858.6,1686.22
"3.12.1996",2886.98,1695.79
"4.12.1996",2866.07,1689
"5.12.1996",2909.91,1691.5
"6.12.1996",2791.96,1654.69
"9.12.1996",2857.24,1675.74
"10.12.1996",2891,1685.81
"11.12.1996",2841.05,1663.56
"12.12.1996",2847.08,1666.98
"13.12.1996",2799.71,1659.34
"16.12.1996",2855.79,1669.21
"17.12.1996",2815.13,1663.25
"18.12.1996",2820.75,1679.41
"19.12.1996",2807.75,1693.23
"20.12.1996",2854.45,1704.22
"23.12.1996",2845.57,1708.22
"24.12.1996",2845.57,1710.43
"25.12.1996",2845.57,1710.43
"26.12.1996",2845.57,1710.43
"27.12.1996",2852.88,1709.83
"30.12.1996",2888.69,1721.79
"31.12.1996",2888.69,1722.97
"1.1.1997",2888.69,1722.97
"2.1.1997",2848.77,1697.41
"3.1.1997",2859.28,1710.82
"6.1.1997",2881.32,1719.18
"7.1.1997",2886.13,1707.56
"8.1.1997",2906.34,1711.24
"9.1.1997",2892.63,1710.99
"10.1.1997",2933.39,1698.29
"13.1.1997",2954.95,1719.5
"14.1.1997",2948.88,1745
"15.1.1997",2988.45,1741.09
"16.1.1997",2993.31,1757.28
"17.1.1997",3001.37,1761.56
"20.1.1997",3030.68,1755.85
"21.1.1997",2976.71,1756.47
"22.1.1997",3028.67,1766.36
"23.1.1997",3033.46,1788.29
"24.1.1997",2998.24,1766.23
"27.1.1997",2994.53,1763.91
"28.1.1997",2989.33,1774.55
"29.1.1997",2999.2,1762.04
"30.1.1997",3017.32,1770.77
"31.1.1997",3035.15,1790.63
"3.2.1997",3062.29,1783.24
"4.2.1997",3067.06,1784.55
"5.2.1997",3098,1793.18
"6.2.1997",3104.14,1786.62
"7.2.1997",3138.01,1804.17
"10.2.1997",3184.36,1804.31
"11.2.1997",3187.58,1802.89
"12.2.1997",3216.14,1802.9
"13.2.1997",3229.48,1812.42
"14.2.1997",3248.18,1818.25
"17.2.1997",3232.57,1817.99
"18.2.1997",3276.16,1815.67
"19.2.1997",3233.75,1826.17
"20.2.1997",3196.03,1825.63
"21.2.1997",3184.09,1817.56
"24.2.1997",3184.21,1818.15
"25.2.1997",3233.21,1823.86
"26.2.1997",3237.87,1817.37
"27.2.1997",3276.72,1821.54
"28.2.1997",3259.64,1808.58
"3.3.1997",3263.86,1809.53
"4.3.1997",3320.66,1830.76
"5.3.1997",3364.99,1831.81
"6.3.1997",3417.6,1848.24
"7.3.1997",3376.2,1857.07
"10.3.1997",3436.07,1865.86
"11.3.1997",3460.59,1868.77
"12.3.1997",3415.4,1859.58
"13.3.1997",3349.81,1849.14
"14.3.1997",3359.29,1860.33
"17.3.1997",3350.99,1848.15
"18.3.1997",3291.19,1841.19
"19.3.1997",3315.93,1830.78
"20.3.1997",3264.67,1799.5
"21.3.1997",3298.24,1798.09
"24.3.1997",3321.84,1782.95
"25.3.1997",3349.14,1806.63
"26.3.1997",3418.12,1819.63
"27.3.1997",3429.05,1824.46
"28.3.1997",3429.05,1824.46
"31.3.1997",3429.05,1824.46
"1.4.1997",3295.93,1798.26
"2.4.1997",3301.91,1793.39
"3.4.1997",3215.24,1784.08
"4.4.1997",3244.93,1793.39
"7.4.1997",3312.88,1809.31
"8.4.1997",3329.76,1808.28
"9.4.1997",3359.46,1818.06
"10.4.1997",3351.49,1826.89
"11.4.1997",3340.05,1808.89
"14.4.1997",3279.9,1803.76
"15.4.1997",3327.68,1818.66
"16.4.1997",3353.45,1821.99
"17.4.1997",3383.25,1823.78
"18.4.1997",3344.39,1828.72
"21.4.1997",3347.58,1837.12
"22.4.1997",3340.33,1844.54
"23.4.1997",3395.95,1862.17
"24.4.1997",3397.36,1862.53
"25.4.1997",3374.1,1854.56
"28.4.1997",3363.06,1863.88
"29.4.1997",3383.19,1882.35
"30.4.1997",3438.07,1883.53
"1.5.1997",3438.07,1887.37
"2.5.1997",3460.37,1891.88
"5.5.1997",3528.78,1891.88
"6.5.1997",3568.28,1920.36
"7.5.1997",3551.98,1928.1
"8.5.1997",3551.98,1946.31
"9.5.1997",3562.41,1967.81
"12.5.1997",3575.37,1985.5
"13.5.1997",3595.15,1994.61
"14.5.1997",3573.69,1992.85
"15.5.1997",3562.11,1990.45
"16.5.1997",3604.55,1995.84
"19.5.1997",3604.55,1976.63
"20.5.1997",3543.43,1960.61
"21.5.1997",3596.09,1975.28
"22.5.1997",3579.42,1979.46
"23.5.1997",3602.19,1983.71
"26.5.1997",3657.86,1983.71
"27.5.1997",3674.36,1993.99
"28.5.1997",3636.42,1992.23
"29.5.1997",3636.42,1990.03
"30.5.1997",3547.84,1968.28
"2.6.1997",3605.62,1945.71
"3.6.1997",3625.74,1943.56
"4.6.1997",3661.84,1943.29
"5.6.1997",3673.03,1951.69
"6.6.1997",3695.29,1981.01
"9.6.1997",3667.43,2000.05
"10.6.1997",3665.01,2022.63
"11.6.1997",3677.43,2016.29
"12.6.1997",3707.99,2030.19
"13.6.1997",3744.44,2041.19
"16.6.1997",3765.11,2025.99
"17.6.1997",3741.48,1999.14
"18.6.1997",3730.27,1988.38
"19.6.1997",3749.27,1986.99
"20.6.1997",3788.27,1961.46
"23.6.1997",3754.72,1954.24
"24.6.1997",3755.82,1962.99
"25.6.1997",3798.51,1981.66
"26.6.1997",3805.29,1989.3
"27.6.1997",3795.41,1981.79
"30.6.1997",3785.77,1966.67
"1.7.1997",3819.85,2019.48
"2.7.1997",3854.76,2029.36
"3.7.1997",3887.39,2063.65
"4.7.1997",3942.53,2055.56
"7.7.1997",3972.84,2052.86
"8.7.1997",4006.4,2030.56
"9.7.1997",4055.86,2032.22
"10.7.1997",3992.38,2034.53
"11.7.1997",4040.97,2048.07
"14.7.1997",4124.19,2073.7
"15.7.1997",4121.13,2091.57
"16.7.1997",4201.24,2119.29
"17.7.1997",4227.31,2112.78
"18.7.1997",4196.53,2082.13
"21.7.1997",4108.4,2052.06
"22.7.1997",4230.42,2069.58
"23.7.1997",4406.09,2081.44
"24.7.1997",4335.74,2076.48
"25.7.1997",4317.64,2071.64
"28.7.1997",4371.16,2076.65
"29.7.1997",4381.69,2082.66
"30.7.1997",4421.72,2104.3
"31.7.1997",4438.93,2095.83
"1.8.1997",4408.79,2092.34
"4.8.1997",4296.94,2091.25
"5.8.1997",4302.68,2118.98
"6.8.1997",4335.39,2146.99
"7.8.1997",4414.35,2172.85
"8.8.1997",4354.15,2149.17
"11.8.1997",4333.13,2156.04
"12.8.1997",4363.09,2174.83
"13.8.1997",4278.48,2143.9
"14.8.1997",4231.43,2138.64
"15.8.1997",4152.86,2084.86
"18.8.1997",4078.6,2074.87
"19.8.1997",4169.62,2108.83
"20.8.1997",4223.43,2127.79
"21.8.1997",4253.67,2136.22
"22.8.1997",4086.01,2103.2
"25.8.1997",4071.79,2103.2
"26.8.1997",3959.33,2097.15
"27.8.1997",3995.66,2106
"28.8.1997",3973.65,2079.62
"29.8.1997",3906.03,2067.63
"1.9.1997",3989.96,2090.36
"2.9.1997",4047.37,2125.56
"3.9.1997",4103.65,2136.15
"4.9.1997",4071.68,2142.36
"5.9.1997",4100.67,2143.6
"8.9.1997",4068.01,2139.81
"9.9.1997",4094.39,2124.93
"10.9.1997",4050.14,2105.49
"11.9.1997",3972.55,2083.85
"12.9.1997",3854.81,2081.01
"15.9.1997",3820.13,2105.17
"16.9.1997",3898.95,2136.74
"17.9.1997",4010.48,2152.48
"18.9.1997",4000.48,2166.68
"19.9.1997",4032.97,2157.06
"22.9.1997",4088.92,2181.3
"23.9.1997",4098.2,2160.62
"24.9.1997",4102.39,2181.94
"25.9.1997",4148.58,2176.92
"26.9.1997",4080.78,2246.03
"29.9.1997",4104.27,2245.33
"30.9.1997",4167.85,2255.59
"1.10.1997",4196.98,2286.98
"2.10.1997",4273.71,2277.93
"3.10.1997",4273.71,2292.86
"6.10.1997",4302.13,2279.62
"7.10.1997",4307.39,2282.01
"8.10.1997",4347.24,2263.3
"9.10.1997",4243.01,2244.23
"10.10.1997",4188.52,2248.33
"13.10.1997",4231.4,2280.25
"14.10.1997",4202.37,2279.76
"15.10.1997",4193.69,2264.59
"16.10.1997",4118.22,2275
"17.10.1997",4061.5,2267.78
"20.10.1997",4040.75,2242.24
"21.10.1997",4139.5,2248.65
"22.10.1997",4171.45,2215.45
"23.10.1997",3977.26,2147.77
"24.10.1997",4050.87,2138.62
"27.10.1997",3879.12,2083.42
"28.10.1997",3567.22,2046.7
"29.10.1997",3791.81,2096.79
"30.10.1997",3727.4,2066.72
"31.10.1997",3726.69,2084.12
"3.11.1997",3854.07,2111.81
"4.11.1997",3812.45,2107.95
"5.11.1997",3866.68,2112.64
"6.11.1997",3823.91,2093.47
"7.11.1997",3699.89,2050.67
"10.11.1997",3752.53,2070.12
"11.11.1997",3731.08,2064.51
"12.11.1997",3659.27,2032.92
"13.11.1997",3704.29,2028.88
"14.11.1997",3730.94,2042.16
"17.11.1997",3794.61,2096.79
"18.11.1997",3833.47,2087.46
"19.11.1997",3834.82,2080.89
"20.11.1997",3915.94,2114.62
"21.11.1997",3959.69,2147.97
"24.11.1997",3830.63,2111.47
"25.11.1997",3849.23,2096.33
"26.11.1997",3916.53,2108.26
"27.11.1997",3953.84,2107.32
"28.11.1997",3949.14,2082.64
"1.12.1997",4068.05,2122.44
"2.12.1997",4072.96,2146.51
"3.12.1997",4082.89,2143.52
"4.12.1997",4139.8,2191.67
"5.12.1997",4170.08,2217.8
"8.12.1997",4223.36,2237.54
"9.12.1997",4184.91,2233.08
"10.12.1997",4117.27,2213.07
"11.12.1997",4030.16,2172.18
"12.12.1997",4082.6,2176.21
"15.12.1997",4060.04,2209.78
"16.12.1997",4083.97,2244.99
"17.12.1997",4158.68,2239.55
"18.12.1997",4166.24,2229.83
